PLAZO;PRESTAMOS_ANTERIORES;SCORE_VERAZ;ESTADO_CIVIL;DEUDA_SIST_FIN;INGRESOS_PERSONALES;dias_mora
18;5;940.0;;23922.7909;161073.7714;28
10;2;572.0;CASADO;214623.0616;223690.6207;22
18;5;901.0;CASADO;20864.87284;77277.30681000001;29
36;1;772.0;CASADO;150589.6797;133433.8934;6
48;10;435.0;CASADO;111265.2175;107341.0952;19
24;2;881.0;CASADO;38956.30835;137817.1286;12
24;1;659.0;CASADO;53564.17722;190376.8075;20
36;3;723.0;SOLTERO;94832.95538;106278.3121;23
24;5;;CASADO;41801.320230000005;81607.78352000001;17
12;2;423.0;CASADO;58893.85295;108416.1412;1
43;2;938.0;CASADO;79583.78644;114371.9087;17
36;1;794.0;CASADO;59169.48721;119441.5115;14
24;8;;DIVORCIADO;30771.88703;169838.9017;27
36;9;;DIVORCIADO;74067.80826;152059.7388;1
12;1;667.0;CASADO;17108.37046;150219.8382;11
48;2;808.0;SOLTERO;180659.0076;273348.8617;3
36;10;687.0;CASADO;254318.5413;1102537.029;13
48;1;730.0;CASADO;243351.4368;406617.00299999997;22
48;8;854.0;CASADO;132143.9389;224999.503;14
13;2;;CASADO;55674.64343;60933.8117;6
41;2;666.0;SOLTERO;52138.30614;61749.88952999999;20
24;2;727.0;CASADO;34265.21485;274121.7188;4
24;2;723.0;DIVORCIADO;212542.9384;538339.3453;5
36;1;395.0;SOLTERO;110411.5811;325476.3162;10
48;1;441.0;CASADO;40520.643469999995;191331.9579;29
30;5;933.0;CASADO;127000.0;84732.0;20
48;1;705.0;VIUDO;64700.0;96561.0;1
36;9;662.0;;254049.1461;1159159.602;28
48;2;769.0;SOLTERO;122571.5685;229087.4364;29
23;3;;CASADO;40726.655360000004;150774.7774;23
48;1;727.0;SOLTERO;29859.68723;40107.92348;9
24;1;833.0;;23300.3461;146850.9208;9
33;3;;DIVORCIADO;80296.0797;199529.2375;9
24;1;931.0;CASADO;18951.14084;76620.6412;1
36;3;525.0;CASADO;256793.3101;391602.4554;6
12;2;571.0;CASADO;48397.50826;147154.5859;4
18;1;843.0;SOLTERO;81605.58898;86538.27038999999;4
12;3;;DIVORCIADO;44339.83056;195616.8995;22
12;2;770.0;CASADO;157166.0645;214447.3287;17
18;2;683.0;CASADO;102891.7808;212148.0015;22
12;2;589.0;DIVORCIADO;110582.1458;353580.0026;3
12;1;858.0;SOLTERO;15888.155319999998;63917.86622999999;23
6;1;;SOLTERO;31879.987889999997;302042.0214;8
18;1;848.0;SOLTERO;41509.86027;279995.7556;23
13;1;529.0;CASADO;11062.388429999999;87048.30243;8
48;1;;SOLTERO;22700.0;53200.0;23
24;1;353.0;SOLTERO;78725.99712999999;304991.7564;0
18;1;884.0;SOLTERO;40726.655360000004;81983.93205;4
24;2;290.0;SOLTERO;91817.10488;276922.4652;6
12;1;868.0;SOLTERO;24964.65653;93984.5893;15
12;1;;CASADO;30871.03681;77636.98243999999;23
36;1;636.0;SOLTERO;20863.86642;166910.9314;14
10;1;696.0;SOLTERO;30000.0;200000.0;7
15;1;680.0;SOLTERO;4533.765751;57459.13363;26
12;6;765.0;CASADO;33994.89172;156192.7457;4
30;1;769.0;DIVORCIADO;154020.837;85778.9315;17
12;6;777.0;CASADO;200768.7873;259614.8112;5
24;1;629.0;CASADO;231730.753;305449.9152;25
10;5;;;15066.354180000002;228278.0937;9
18;8;662.0;CASADO;125433.5649;450659.5147;8
22;3;848.0;DIVORCIADO;200794.15899999999;538453.3762;19
33;1;;CASADO;82180.11372000001;379854.7479;10
47;6;;CASADO;345491.2663;310149.1447;26
48;7;916.0;CASADO;257406.3784;289274.0003;3
48;2;845.0;CASADO;142088.2187;45337.657510000005;25
23;1;720.0;SOLTERO;73769.88109;284976.6724;29
48;6;813.0;CASADO;92613.9807;244751.5346;1
48;7;894.0;CASADO;160441.9533;216345.676;21
48;4;901.0;SOLTERO;125134.339;463498.9762;12
12;1;;SOLTERO;29172.18332;208648.7284;2
48;2;953.0;SOLTERO;64816.341089999994;229112.7252;23
18;1;697.0;CASADO;96242.04428999999;213668.2957;12
12;1;820.0;CASADO;21461.49106;236249.4782;14
24;3;852.0;CASADO;99532.77072;212148.0015;13
48;3;;CASADO;44468.57265;98616.13647;5
18;2;843.0;SOLTERO;278400.2877;64334.19862;20
5;1;508.0;CASADO;11668.51689;179162.2672;3
18;2;;CASADO;109660.4819;132902.8291;8
30;1;651.0;DIVORCIADO;71196.51314;95309.92388;18
30;2;696.0;DIVORCIADO;85144.12081000001;90675.31503;5
42;1;727.0;CASADO;73523.36099999999;105732.663;26
48;3;653.0;CASADO;28592.97717;102934.7178;9
48;4;623.0;CASADO;24255.81463;99228.33258999999;8
48;5;584.0;CASADO;54858.56559;97929.34023;8
18;1;933.0;CASADO;88571.90035;145413.1457;19
33;7;;DIVORCIADO;136375.6738;72540.25202;11
24;3;899.0;;154990.0423;207691.8489;19
10;2;547.0;DIVORCIADO;13879.3081;93137.46222;25
48;3;;CASADO;65382.60778;219212.8249;3
48;4;463.0;CASADO;63019.34394;208553.2246;4
48;5;640.0;CASADO;56076.799210000005;199038.0219;11
36;6;655.0;CASADO;60415.13277999999;188030.8598;28
48;1;763.0;SOLTERO;234849.0659;174096.6049;17
24;1;777.0;CASADO;74532.36047999999;211588.03100000002;8
6;4;822.0;DIVORCIADO;35836.53138;79107.23682;29
48;3;815.0;CASADO;97976.95781;155229.1037;7
42;4;409.0;SOLTERO;33453.78328;137246.2904;4
42;5;675.0;SOLTERO;188427.7195;259433.6128;12
48;7;711.0;CASADO;154809.8888;157647.3747;5
24;2;611.0;CASADO;27623.75914;94304.67622000001;7
48;6;;CASADO;95572.82805;209589.5352;6
36;2;822.0;CASADO;156679.8214;145315.4111;3
46;3;548.0;CASADO;150136.3828;130190.5265;0
24;2;662.0;CASADO;65104.876189999995;170832.2935;9
12;2;877.0;CASADO;81235.00559;218335.6516;27
48;2;712.0;CASADO;235987.5015;144637.0002;3
48;5;620.0;SOLTERO;85419.37945;145315.4111;29
24;7;904.0;CASADO;99671.46785;251507.4422;26
24;8;901.0;CASADO;106687.0748;220731.8789;25
18;5;820.0;CASADO;66374.85339;123749.7267;10
48;1;665.0;DIVORCIADO;99760.72552;254541.59600000002;18
24;5;828.0;CASADO;155326.8146;362701.2601;18
12;1;;CASADO;100151.5357;201098.6265;1
36;1;897.0;SOLTERO;69117.83338;139018.8717;18
48;1;845.0;DIVORCIADO;54306.97734;291562.3312;24
24;1;801.0;CASADO;219884.7787;318176.995;28
12;1;879.0;DIVORCIADO;104600.0;208000.0;22
48;8;;CASADO;83014.43202000001;202499.5527;26
12;3;;SOLTERO;37700.0;165100.0;8
12;8;621.0;;104515.3149;173260.6824;2
48;4;781.0;CASADO;57194.65538;186301.8091;27
36;1;;CASADO;43842.56499;228743.8173;11
22;2;820.0;;242006.05;232877.2613;7
48;6;689.0;CASADO;62264.79041;229087.4364;17
10;7;691.0;CASADO;2739.3371239999997;213668.2957;12
48;3;;CASADO;44144.66152;202852.9304;5
9;2;760.0;DIVORCIADO;138072.991;183861.6013;13
48;3;839.0;DIVORCIADO;58730.75317999999;135235.2869;29
24;4;;DIVORCIADO;69729.31726;126945.44099999999;13
48;1;;CASADO;79528.67049;103845.9245;8
48;1;684.0;CASADO;36720.4049;35051.295589999994;29
48;1;847.0;CASADO;117778.586;107307.4553;22
48;2;845.0;CASADO;88210.99902;101373.1592;25
30;1;926.0;DIVORCIADO;22142.61866;87284.18144;19
24;5;683.0;CASADO;171928.2763;265185.0019;28
9;4;882.0;CASADO;110383.8219;279452.7136;6
24;3;522.0;CASADO;181700.0;300000.0;17
24;5;839.0;CASADO;37486.25898;183756.1715;9
48;2;585.0;SOLTERO;43621.52443;176585.5031;27
36;1;697.0;SOLTERO;79703.60191;72540.25202;28
48;2;746.0;CASADO;95400.0;249600.0;21
4;7;835.0;CASADO;121996.7026;381239.6955;17
48;1;;DIVORCIADO;39028.75995;122884.344;5
36;1;;;15144.19732;82211.35687;7
15;1;909.0;SOLTERO;90672.05881;249279.6783;15
35;7;798.0;CASADO;46100.0;117000.0;22
10;10;422.0;CASADO;95500.54372999999;228743.8173;20
36;1;676.0;CASADO;45536.169089999996;98103.05729;19
24;1;882.0;SOLTERO;30673.06522;72632.40413;11
12;1;;CASADO;23105.71819;181730.3678;17
16;3;;CASADO;231928.5171;386386.5341;7
48;2;841.0;CASADO;255854.0874;319589.3311;20
48;3;852.0;CASADO;238799.19199999998;286133.9171;10
30;11;743.0;CASADO;74200.0;248000.0;19
36;2;815.0;CASADO;209097.2765;362701.2601;19
20;1;479.0;;21349.42295;152495.8782;20
36;1;;CASADO;131442.3584;108492.1054;15
36;2;501.0;DIVORCIADO;57374.873270000004;114230.5169;4
36;3;892.0;CASADO;99857.76965;121618.7525;18
36;3;;CASADO;215968.7542;436636.7378;23
48;1;926.0;;372375.8726;285929.7717;2
36;7;801.0;CASADO;30194.8799;49871.42327;29
36;1;875.0;CASADO;113469.4359;167218.116;22
48;1;858.0;DIVORCIADO;61873.18795;97900.61385;22
12;2;948.0;CASADO;111874.2363;145315.4111;2
12;4;845.0;CASADO;104479.756;117723.6688;14
24;3;;SOLTERO;55586.241870000005;180999.8289;5
48;3;;DIVORCIADO;246415.8451;665724.1742;14
24;10;665.0;CASADO;112414.5123;506687.3416;6
12;5;;CASADO;56800.0;108000.0;2
36;4;491.0;CASADO;284708.4384;326437.674;28
48;2;770.0;CASADO;57281.26425;91497.52692999999;20
25;2;786.0;CASADO;62904.54976;97883.29183;9
48;1;852.0;SOLTERO;197926.5021;193193.267;21
48;2;869.0;SOLTERO;363510.0364;284891.0609;24
36;2;779.0;VIUDO;89028.45653;173491.3512;4
24;5;881.0;DIVORCIADO;60548.08794;260822.5327;17
34;2;794.0;DIVORCIADO;10014.65588;58418.825979999994;12
48;9;;SOLTERO;43080.0856;348170.9643;10
24;1;678.0;CASADO;24391.65974;117515.2083;9
29;4;;CASADO;95648.89972999999;342652.1485;28
36;5;858.0;CASADO;92134.83411;292094.1299;26
12;1;;CASADO;198640.4214;370268.6855;6
24;4;904.0;DIVORCIADO;80180.60275;274121.7188;15
48;1;914.0;DIVORCIADO;31796.53242;80117.24705;26
36;3;746.0;SOLTERO;125078.9259;160348.5312;15
24;6;818.0;CASADO;40427.49257;135068.8116;27
36;6;628.0;CASADO;380241.9923;270137.6231;26
12;11;881.0;CASADO;134809.1453;177299.9697;23
24;12;906.0;CASADO;117478.4111;148055.499;20
48;1;879.0;CASADO;149538.1312;155768.8867;29
9;6;;VIUDO;176363.4877;379182.4054;11
15;5;547.0;VIUDO;93320.08469;349722.0395;16
36;1;953.0;DIVORCIADO;72773.16607;216984.2108;22
36;2;743.0;CASADO;114347.91699999999;158598.9944;22
18;1;770.0;DIVORCIADO;43401.94532;375678.7527;14
48;1;918.0;CASADO;209300.0;213435.0;1
36;1;;CASADO;59406.92961;127507.5562;18
48;2;779.0;SOLTERO;96725.80649;70656.83103;25
12;3;393.0;CASADO;15614.221609999999;49308.068230000004;8
12;1;769.0;SOLTERO;18600.0;160000.0;25
8;2;;CASADO;23192.25646;166153.4792;6
18;1;;SOLTERO;7427.536445000001;45065.95147;3
36;1;811.0;CASADO;33731.217189999996;66011.62934;13
32;2;621.0;DIVORCIADO;353922.3564;379854.7479;3
30;2;494.0;CASADO;164179.3294;293701.8416;4
12;2;746.0;DIVORCIADO;100558.9244;190418.1616;3
17;5;921.0;DIVORCIADO;179530.2463;95466.60068999999;14
24;1;928.0;VIUDO;12966.19572;118704.6087;24
12;1;;DIVORCIADO;18375.61715;159867.8692;19
36;6;698.0;DIVORCIADO;32708.59852;73502.46858;27
36;4;734.0;CASADO;119000.0;351000.0;7
12;6;731.0;DIVORCIADO;12962.14965;102934.7178;20
24;3;703.0;CASADO;163361.2095;285929.7717;15
48;1;864.0;DIVORCIADO;67022.4483;96862.96071;11
36;5;391.0;CASADO;88502.15492;349015.6884;23
32;3;;CASADO;42097.263960000004;71271.64688;11
36;1;728.0;SOLTERO;34597.50237;205869.4356;8
24;2;822.0;CASADO;44432.98146;127616.7392;26
48;3;897.0;VIUDO;117872.3391;165452.0374;14
24;5;;CASADO;283599.5881;490515.2865;0
36;1;397.0;CASADO;49100.0;120000.0;16
24;2;318.0;CASADO;46034.69324;114371.9087;15
36;3;540.0;CASADO;72778.6854;103845.9245;2
18;1;748.0;VIUDO;17605.520959999998;41917.90704;0
24;4;757.0;CASADO;19286.42093;137060.8594;14
18;2;;CASADO;67098.18641000001;114371.9087;0
36;1;;SOLTERO;22240.33549;207691.8489;8
18;1;669.0;CASADO;62675.05472000001;113916.7107;0
24;2;628.0;CASADO;272205.1426;238274.8097;12
24;3;;CASADO;245941.7644;216345.676;27
48;3;743.0;VIUDO;99813.86682000001;106074.0008;3
24;3;933.0;SOLTERO;71761.14995;195801.2277;17
48;7;520.0;SOLTERO;111461.2923;233653.3301;18
47;6;563.0;SOLTERO;103369.8591;244823.3506;14
47;5;567.0;;109701.7224;257336.7945;5
18;3;579.0;DIVORCIADO;238466.3156;319507.6025;8
36;9;757.0;CASADO;5303.700039;123753.0009;16
48;2;831.0;DIVORCIADO;118065.4301;168925.7893;5
48;3;820.0;DIVORCIADO;97499.68571;163530.7512;20
30;5;575.0;CASADO;150846.1643;418609.9764;4
24;7;943.0;CASADO;52723.411960000005;481403.8746;19
12;1;688.0;CASADO;14598.725719999999;102581.8906;4
18;2;378.0;CASADO;91808.11112;196206.1146;11
24;3;653.0;CASADO;64087.82231;235392.3357;15
14;4;938.0;SOLTERO;16021.955580000002;24219.23518;22
30;1;569.0;DIVORCIADO;52319.65677;413479.4365;6
28;2;615.0;DIVORCIADO;48721.04623;394614.513;1
24;6;782.0;VIUDO;50959.52705;126945.44099999999;15
6;3;762.0;CASADO;54922.24437000001;126095.9906;4
24;4;;CASADO;74249.83598999999;111461.2923;1
30;4;;CASADO;63461.31004;128790.84800000001;25
32;1;499.0;DIVORCIADO;55200.0;106000.0;3
36;8;808.0;CASADO;80727.50553;133433.8934;16
24;2;868.0;SOLTERO;21288.41452;103845.9245;11
24;4;;SOLTERO;83900.82607000001;264331.6574;19
36;2;669.0;SOLTERO;107473.3265;278499.2743;9
13;8;897.0;CASADO;100470.9319;224999.503;11
24;3;;VIUDO;50022.03573;83835.81408;24
48;8;884.0;SOLTERO;240852.474;331899.0488;19
12;1;;CASADO;36433.18375;356113.8261;19
24;5;882.0;DIVORCIADO;166479.8784;261144.9073;22
48;4;616.0;SOLTERO;213500.0;44541.0;13
24;3;796.0;DIVORCIADO;101426.4652;162282.3443;18
36;1;892.0;SOLTERO;82406.56813;129496.0356;20
48;1;864.0;SOLTERO;38363.43028;106074.0008;29
29;2;;DIVORCIADO;41411.95966;70488.44197;8
13;1;784.0;SOLTERO;19384.32154;46992.29465;18
24;1;748.0;CASADO;61442.17197999999;124615.1094;6
36;3;;DIVORCIADO;75677.17451;152724.9576;4
48;4;698.0;DIVORCIADO;95538.25051;134999.7018;8
48;5;705.0;DIVORCIADO;125898.9235;127533.9745;8
24;3;794.0;DIVORCIADO;42104.20885;254301.9694;4
12;1;811.0;CASADO;14224.943309999999;53139.15603;28
24;4;881.0;CASADO;79085.11794;257096.4965;22
36;3;;CASADO;166460.6664;43285.36232;11
12;1;;CASADO;42815.18795;179162.2672;11
48;6;960.0;CASADO;222448.6824;338675.46200000006;10
24;1;458.0;DIVORCIADO;52909.71377;372603.6181;22
48;3;871.0;CASADO;27563.42572;103822.2369;3
48;1;873.0;SOLTERO;75265.93086000001;223562.1709;1
48;1;284.0;CASADO;195230.33800000002;216345.676;25
12;4;498.0;SOLTERO;89859.23719;181350.6301;25
20;3;845.0;DIVORCIADO;12426.38726;39241.22292;9
24;2;738.0;VIUDO;62237.3803;247805.8021;25
12;1;;CASADO;45700.21533;54760.7029;25
48;2;804.0;VIUDO;195244.2959;223562.1709;3
48;2;926.0;DIVORCIADO;67854.61463;235447.3375;28
12;5;928.0;CASADO;478747.3235;282746.4367;1
36;1;566.0;CASADO;176524.8163;106957.9508;1
16;7;823.0;VIUDO;40893.24709;164690.7992;25
15;8;741.0;VIUDO;59573.681970000005;160313.957;22
18;3;707.0;CASADO;44928.38392;94468.12897;26
30;5;955.0;CASADO;217973.7959;394839.4686;9
29;3;757.0;CASADO;103181.6983;60265.41673;18
15;7;530.0;DIVORCIADO;26538.83809;128521.4171;21
15;6;538.0;DIVORCIADO;24208.72067;146777.2828;16
24;1;803.0;CASADO;78463.88521000001;98254.42487999999;3
36;5;852.0;CASADO;122197.854;200294.2269;23
10;5;822.0;DIVORCIADO;20301.01379;288217.2098;26
13;6;701.0;DIVORCIADO;30376.23053;274202.1526;18
20;8;936.0;DIVORCIADO;115248.3254;849635.8626;12
24;4;533.0;SOLTERO;82432.31686;169912.3894;6
24;5;;SOLTERO;75634.44832000001;150192.3606;20
24;8;746.0;DIVORCIADO;27206.48181;119996.4413;12
12;1;962.0;CASADO;21254.11303;213970.7791;21
48;1;;SOLTERO;354200.0;349800.0;22
36;6;728.0;CASADO;33930.3329;106556.4949;22
24;4;;CASADO;189172.6591;337499.2545;4
48;1;906.0;DIVORCIADO;103304.3531;80575.53242;22
18;1;610.0;CASADO;121352.6346;970738.8967;16
12;6;784.0;SOLTERO;29663.886000000002;211465.3259;2
27;2;860.0;SOLTERO;51276.73905;71863.68261;14
14;2;731.0;CASADO;67424.45019;81141.17215;13
48;2;;DIVORCIADO;152429.4877;265254.3556;29
36;8;;DIVORCIADO;150081.641;197955.0412;27
48;2;884.0;CASADO;73100.0;48000.0;29
12;1;615.0;CASADO;18135.063009999998;217620.7561;22
24;1;629.0;DIVORCIADO;29309.10935;198456.6652;24
36;1;494.0;DIVORCIADO;104970.92199999999;112499.7515;2
36;2;;SOLTERO;34279.532869999995;73961.8182;25
48;3;;SOLTERO;47821.69535;70185.63051;24
24;6;866.0;CASADO;17307.65408;103845.9245;29
28;3;666.0;CASADO;105821.5305;178594.6966;27
10;5;933.0;CASADO;49764.62442;99529.24884;9
36;3;869.0;CASADO;131249.6245;68465.91483;23
48;3;818.0;CASADO;140297.8369;158949.0883;16
24;1;674.0;CASADO;68516.93732000001;52022.79909;20
24;1;847.0;CASADO;68516.93732000001;141039.737;22
48;1;;DIVORCIADO;32000.0;67000.0;24
36;3;682.0;CASADO;283356.4037;388976.0021;0
24;1;499.0;DIVORCIADO;13701.2251;91930.80067000001;7
36;2;;DIVORCIADO;173800.0;220000.0;11
20;4;955.0;CASADO;63800.0;109000.0;2
48;3;;CASADO;38717.01028;140017.68099999998;0
24;5;401.0;CASADO;72044.56636;130575.0696;11
30;2;649.0;CASADO;97176.21331;243423.5165;22
20;6;543.0;VIUDO;74692.59225;227912.8487;14
30;2;436.0;SOLTERO;50520.03933;265640.7422;1
12;1;462.0;SOLTERO;21145.25533;232504.6577;13
18;3;;CASADO;53321.3417;313939.0589;25
24;4;;CASADO;71134.45826;281249.3788;24
36;4;758.0;CASADO;30880.415339999996;104840.9163;12
18;6;739.0;CASADO;184215.5619;413451.3858;26
12;5;868.0;CASADO;35000.6716;163215.5671;1
17;2;958.0;CASADO;64283.11117999999;273933.7124;27
36;2;750.0;SOLTERO;117898.3758;240181.0082;2
48;2;745.0;CASADO;482176.1939;444796.5135;17
48;1;635.0;DIVORCIADO;87411.00369;136012.9725;8
36;3;746.0;CASADO;123544.1043;186274.9244;16
18;1;926.0;DIVORCIADO;47938.39967;246540.3412;10
36;1;858.0;CASADO;98981.38142;213668.2957;11
48;3;894.0;DIVORCIADO;92442.97827;92732.76817000001;18
48;1;563.0;CASADO;110249.7565;295614.7317;20
36;2;693.0;CASADO;196734.7104;465754.5226;4
48;6;;CASADO;44740.58053;52866.33148;24
36;1;696.0;SOLTERO;202416.9155;298082.8945;24
24;6;820.0;CASADO;427672.1323;294230.1193;29
48;2;419.0;CASADO;212933.8351;131186.8226;12
48;2;676.0;CASADO;83268.0906;229827.0017;9
24;6;642.0;CASADO;86000.0;110000.0;24
36;7;693.0;CASADO;103220.6476;104840.9163;6
24;8;614.0;CASADO;90945.99252;100442.3612;9
36;1;887.0;;36379.88375;63766.987239999995;27
48;1;909.0;CASADO;18630.18091;359562.4915;7
12;4;906.0;CASADO;23626.4863;68672.14011000001;28
48;3;862.0;VIUDO;62456.88643;98616.13647;8
24;1;;SOLTERO;66602.89674;223562.1709;2
36;1;692.0;DIVORCIADO;27393.371239999997;296761.5218;14
36;2;;SOLTERO;126444.9933;258911.8207;23
46;3;456.0;SOLTERO;137373.1023;243040.6739;23
6;2;731.0;CASADO;115701.70199999999;72540.25202;2
25;3;;CASADO;190810.4676;133433.8934;20
36;11;;CASADO;157593.6975;118784.6627;0
20;10;835.0;CASADO;130308.8586;126541.5899;9
12;3;649.0;CASADO;30936.59398;117480.7366;8
24;2;;CASADO;37620.22984;86745.6756;10
48;1;483.0;SOLTERO;122500.0;192000.0;13
24;2;352.0;SOLTERO;152517.6223;176405.9246;9
24;3;804.0;CASADO;62317.955129999995;53654.921010000005;18
36;1;578.0;CASADO;93634.40856;138461.2326;26
48;4;734.0;CASADO;112526.2927;374012.9913;24
18;5;875.0;CASADO;363299.9386;598899.1278;28
14;7;810.0;CASADO;305139.5422;548049.004;19
24;8;;CASADO;333518.4941;536537.2764;3
48;2;831.0;CASADO;379868.4572;249294.1767;10
48;3;829.0;CASADO;387984.4599;223346.8555;12
24;1;;CASADO;124954.1966;407938.7006;25
48;2;501.0;;81997.49125;164360.2274;8
12;5;824.0;CASADO;49324.41036;280035.36199999996;19
48;3;862.0;CASADO;246011.5389;186301.8091;10
18;3;647.0;VIUDO;34096.07853;60576.78927000001;15
24;2;926.0;CASADO;84205.12418;244440.1178;21
24;1;545.0;SOLTERO;57669.500360000005;87048.30243;2
36;3;906.0;DIVORCIADO;191518.2597;230082.7342;7
36;4;731.0;CASADO;101012.3009;320014.0421;14
32;2;877.0;DIVORCIADO;92670.17196;181350.6301;7
12;2;709.0;CASADO;20575.08294;69549.57613;23
36;3;689.0;CASADO;39744.238260000006;68623.1452;23
18;1;839.0;;80810.44516;352461.3766;22
24;1;;;45939.04287;82690.27716;21
36;2;899.0;DIVORCIADO;215024.1062;238593.6848;7
36;5;593.0;DIVORCIADO;232478.8517;218335.6516;7
48;1;824.0;CASADO;132113.934;187153.8502;13
15;3;775.0;DIVORCIADO;41546.61305;231930.5432;11
24;3;911.0;CASADO;66240.3971;142964.8858;16
18;11;694.0;CASADO;52741.7619;231831.9204;20
36;7;904.0;CASADO;168657.7221;212512.5937;8
6;1;843.0;DIVORCIADO;19358.50514;108195.4808;16
24;1;845.0;CASADO;101193.6516;204019.4588;15
22;2;685.0;CASADO;43408.32151;111781.0854;17
24;3;;DIVORCIADO;138652.321;204381.3694;4
36;1;765.0;CASADO;181660.7149;102934.7178;5
48;1;482.0;SOLTERO;300951.3706;253890.8821;1
20;1;;CASADO;77538.29027;121153.5785;29
18;1;664.0;SOLTERO;13510.28471;105732.663;27
15;1;;CASADO;63145.895939999995;440552.7623;14
48;1;529.0;CASADO;128543.506;460132.8851;27
36;1;822.0;CASADO;112586.2898;147115.0597;28
12;3;899.0;SOLTERO;27119.437530000003;175317.5759;22
18;4;866.0;SOLTERO;31291.83023;169718.4012;8
43;2;841.0;CASADO;732268.3433;196665.0425;7
24;2;;CASADO;29950.08589;350635.1519;15
48;3;868.0;CASADO;36904.85322;195858.6805;17
48;3;811.0;CASADO;78781.9596;320468.9882;27
36;1;948.0;CASADO;52960.51773;124639.8392;26
24;2;551.0;SOLTERO;21807.64414;129807.4056;18
48;3;758.0;CASADO;78339.91071;188740.4997;3
30;6;899.0;SOLTERO;26845.503819999998;88387.45165;4
12;3;718.0;CASADO;19767.21868;48964.67011;11
48;1;669.0;CASADO;82211.35687;242307.1571;5
30;9;;SOLTERO;53282.31739;149041.4472;23
12;1;820.0;SOLTERO;30115.3181;212018.7625;5
27;3;723.0;SOLTERO;37720.93105;108810.37800000001;11
12;1;533.0;DIVORCIADO;103460.5345;154148.0356;22
48;14;;DIVORCIADO;93980.56164;259614.8112;19
42;3;629.0;SOLTERO;65647.29583999999;179855.605;26
25;1;837.0;SOLTERO;58256.56951;87658.78797;13
24;4;;CASADO;130888.4384;220884.62399999998;9
36;2;;VIUDO;123331.0415;178990.1309;4
36;2;882.0;SOLTERO;145994.2782;214994.7206;10
36;1;701.0;CASADO;140451.5051;190874.9478;2
48;2;682.0;DIVORCIADO;120393.9909;150271.5011;24
18;1;678.0;CASADO;13216.58287;137060.8594;27
48;7;688.0;;110038.9293;240025.4802;3
48;3;;SOLTERO;199156.6339;223562.1709;28
36;6;486.0;CASADO;248710.9891;242307.1571;27
24;4;760.0;SOLTERO;25552.06022;146850.9208;6
36;3;866.0;CASADO;143720.3743;253890.8821;15
31;7;804.0;DIVORCIADO;117075.1198;73297.52551;13
24;8;786.0;DIVORCIADO;98060.17217;63326.00736;26
36;2;918.0;DIVORCIADO;127470.4875;278499.2743;4
48;1;;CASADO;60317.17446;167970.7828;18
30;1;570.0;CASADO;87658.78797;182622.4749;10
48;6;584.0;DIVORCIADO;56137.51037999999;56964.41315;11
24;2;;CASADO;38540.22028;123753.0009;8
48;2;760.0;DIVORCIADO;36217.77108;72191.54875;10
18;1;831.0;VIUDO;43372.8378;316307.6053;0
48;1;551.0;DIVORCIADO;83455.46568;746926.4178;11
15;7;887.0;CASADO;58871.371660000004;199808.6902;12
48;4;928.0;DIVORCIADO;72572.29552999999;123753.0009;14
30;1;413.0;CASADO;59500.0;90000.0;24
48;1;962.0;CASADO;37260.36181;205863.49899999998;18
24;1;906.0;SOLTERO;50677.7368;197232.2729;9
36;1;728.0;VIUDO;44468.57265;58439.191979999996;19
24;1;578.0;CASADO;524906.1065;212512.5937;11
36;1;;CASADO;108691.7754;229695.2143;16
36;1;866.0;DIVORCIADO;42684.66764;76362.47881;4
36;7;782.0;CASADO;104517.5575;439514.6825;26
24;8;781.0;CASADO;95481.10672000001;412572.6834;19
18;7;321.0;CASADO;34133.28546;141874.2917;15
24;3;928.0;CASADO;66137.14222000001;260822.5327;7
48;3;395.0;SOLTERO;20213.17886;367512.3429;4
36;2;639.0;DIVORCIADO;49236.015360000005;106957.9508;10
48;2;;SOLTERO;185130.0608;469922.9465;18
24;1;753.0;SOLTERO;49561.16042;81013.4353;5
36;8;463.0;CASADO;52706.387910000005;181088.8554;21
24;4;746.0;CASADO;154257.8979;204931.99;23
48;3;503.0;CASADO;131700.0;136500.0;14
24;2;914.0;SOLTERO;43886.85247;108810.37800000001;16
48;3;901.0;CASADO;512901.316;313281.9643;29
39;2;;DIVORCIADO;93802.96086;298082.8945;7
12;5;436.0;CASADO;28574.084660000004;122657.2445;25
48;1;;CASADO;74640.07609;63766.987239999995;25
12;2;810.0;CASADO;171129.294;178179.1172;29
48;17;;SOLTERO;229185.337;293701.8416;16
48;18;868.0;SOLTERO;214637.7197;289789.9005;20
36;8;;CASADO;51900.0;249600.0;23
42;9;;CASADO;55311.94217;226325.5863;28
48;4;666.0;SOLTERO;65595.99602;121511.15800000001;27
48;1;918.0;CASADO;102984.0447;191947.5711;3
48;3;858.0;CASADO;218806.893;211465.3259;5
12;1;899.0;SOLTERO;31373.659;142514.3926;1
36;7;882.0;CASADO;270566.2045;104324.3642;6
12;1;;SOLTERO;66768.21865;156640.9822;15
36;1;879.0;CASADO;36136.21664;100146.5588;24
48;1;769.0;SOLTERO;130779.5506;159417.4681;2
18;2;697.0;CASADO;5589.054272;208658.0261;2
10;3;;CASADO;28471.09096;193845.7257;1
12;2;741.0;SOLTERO;19111.30164;90131.90293;19
48;4;781.0;CASADO;73769.88109;277542.4984;10
11;8;770.0;SOLTERO;71353.59287000001;469107.9552;11
